source_image,crop_image,status,text,bbox_xyxy,note
L3I_IMG_1237.jpg,crops/L3I_IMG_1237_r1.png,ok,ចែកកាត,"[849, 3460, 2132, 3873]",
L3I_IMG_1238.jpg,crops/L3I_IMG_1238_r1.png,ok,តាំងមាននៅក្នុងម៉ាស៊ីន,"[117, 2220, 3330, 3002]",
L3I_IMG_1238.jpg,crops/L3I_IMG_1238_r2.png,ok,រាល់ទំនិញដែលដាក់,"[92, 1610, 3336, 2382]",
L3I_IMG_1239.jpg,crops/L3I_IMG_1239_r1.png,ok,សូមអតិថិជនទុកសំបករង្វាន់,"[681, 1768, 2605, 2209]",
L3I_IMG_1239.jpg,crops/L3I_IMG_1239_r2.png,ok,នៅក្នុងកន្ត្រកនេះ សូមអគុណ!,"[674, 2116, 2633, 2550]",
L3I_IMG_1240.jpg,crops/L3I_IMG_1240_r1.png,ok,មីហឹរកូរ៉េ៧កំរិត,"[1058, 1935, 3246, 3114]",
L3I_IMG_1241.jpg,crops/L3I_IMG_1241_r1.png,ok,ជ័យជំនះ,"[466, 1287, 1380, 1826]",
L3I_IMG_1241.jpg,crops/L3I_IMG_1241_r2.png,ok,បាញ់ហយ ណែមនឿង,"[1524, 1538, 3002, 2097]",
L3I_IMG_1242.jpg,crops/L3I_IMG_1242_r1.png,ok,នំប៉័ងសាច់គោជ្រនួចអាំង,"[786, 1698, 2181, 2292]",
L3I_IMG_1242.jpg,crops/L3I_IMG_1242_r2.png,ok,ឆ្ងាញ់ជាប់ចិត្ត !,"[1266, 1997, 2153, 2361]",
L3I_IMG_1243.jpg,crops/L3I_IMG_1243_r1.png,ok,ផាត់ថៃសាច់ក្តាមបំពង,"[459, 3446, 2209, 3831]",
L3I_IMG_1243.jpg,crops/L3I_IMG_1243_r2.png,ok,៛,"[514, 4101, 642, 4312]",
L3I_IMG_1244.jpg,crops/L3I_IMG_1244_r1.png,ok,រសជាតិថ្មី,"[681, 1378, 2306, 2041]",
L3I_IMG_1244.jpg,crops/L3I_IMG_1244_r2.png,ok,មីឆាជប៉ុនហឹរ,"[661, 2722, 2362, 3330]",
L3I_IMG_1245.jpg,crops/L3I_IMG_1245_r1.png,ok,ឈុតថ្ងៃត្រង់ត្រឹមតែ,"[382, 1169, 2842, 2327]",
L3I_IMG_1245.jpg,crops/L3I_IMG_1245_r2.png,ok,សម្រាប់ មនុស្សម្នាក់,"[1900, 2548, 3051, 3351]",
L3I_IMG_1246.jpg,crops/L3I_IMG_1246_r1.png,ok,កន្លែងលក់សំបុត្រ,"[918, 1517, 2153, 2278]",
L3I_IMG_1246.jpg,crops/L3I_IMG_1246_r2.png,ok,ព័ត៌មាន,"[2262, 1872, 2849, 2243]",
L3I_IMG_1247.jpg,crops/L3I_IMG_1247_r1.png,ok,សូមស្វាគមន៍! សូមកម្សាន្តដោយក្តីរីករាយ,"[772, 2603, 3253, 3685]",
L3I_IMG_1248.jpg,crops/L3I_IMG_1248_r1.png,ok,ពែងខ្លាឃ្មុំវិល,"[1009, 3432, 2626, 4054]",
L3I_IMG_1249.jpg,crops/L3I_IMG_1249_r1.png,ok,សូមស្វាគមន៍! សូមកម្សាន្តដោយក្តីរីករាយ!,"[389, 2436, 3135, 3330]",
L3I_IMG_1250.jpg,crops/L3I_IMG_1250_r1.png,ok,ទូកចោរសមុទ្រ,"[570, 2938, 2494, 3553]",
L3I_IMG_1251.jpg,crops/L3I_IMG_1251_r1.png,ok,ម៉ាស៊ីនប្ដូរកាក់,"[699, 2388, 2472, 3075]",
L3I_IMG_1300.jpg,crops/L3I_IMG_1300_r1.png,ok,ផ្ទះសំណាក់ អ៉ី ម៉ាប់,"[1079, 1716, 1257, 1769]",
L3I_IMG_1299.jpg,crops/L3I_IMG_1299_r1.png,ok,អាហារដ្ឋាន ម្លប់រាជ,"[2820, 1911, 3153, 1980]",
L3I_IMG_1299.jpg,crops/L3I_IMG_1299_r2.png,ok,មានលក់បាយ ម្ហូបកម៉្មង់ និងភេសជ្ជៈគ្រប់មុខ,"[2818, 1978, 3153, 2025]",
L3I_IMG_1299.jpg,crops/L3I_IMG_1299_r3.png,ok,ឃុំលាច ស្រុកភ្នំក្រវាញ,"[2810, 2068, 3153, 2148]",
L3I_IMG_1299.jpg,crops/L3I_IMG_1299_r4.png,ok,ម្លប់រាជ,"[3508, 1543, 3849, 1649]",
L3I_IMG_1299.jpg,crops/L3I_IMG_1299_r5.png,ok,មានបន្ទប់ជួលនៅទីនេះ,"[3503, 1660, 3857, 1708]",
L3I_IMG_1298.jpg,crops/L3I_IMG_1298_r1.png,ok,ងួន សារ៉ែន,"[1335, 1523, 1673, 1621]",
L3I_IMG_1297.jpg,crops/L3I_IMG_1297_r1.png,ok,ហាងលក់ទូរស័ព្ទដៃទំនើប,"[262, 950, 577, 1083]",
L3I_IMG_1297.jpg,crops/L3I_IMG_1297_r2.png,ok,គ្នាយើង,"[333, 1020, 554, 1152]",
L3I_IMG_1296.jpg,crops/L3I_IMG_1296_r1.png,ok,រហាល,"[384, 551, 1432, 911]",
L3I_IMG_1296.jpg,crops/L3I_IMG_1296_r2.png,ok,ឃុំរហាល ស្រុកព្រះនេត្រព្រះ ខេត្តបន្ទាយមានជ័យ,"[205, 890, 1405, 1121]",
L3I_IMG_1295.jpg,crops/L3I_IMG_1295_r1.png,ok,វិទ្យាល័យ ជក់វារី,"[175, 220, 377, 251]",
L3I_IMG_1294.jpg,crops/L3I_IMG_1294_r1.png,ok,ភូមិខ្មែរ,"[161, 45, 426, 178]",
L3I_IMG_1293.jpg,crops/L3I_IMG_1293_r1.png,ok,ឆ្ងាញ់ ជាប់មាត់,"[290, 542, 386, 609]",
L3I_IMG_1293.jpg,crops/L3I_IMG_1293_r2.png,ok,រសជាតិជាប់ចិត្ត,"[302, 583, 366, 627]",
L3I_IMG_1293.jpg,crops/L3I_IMG_1293_r3.png,ok,ភេសជ្ជៈ,"[618, 321, 688, 356]",
L3I_IMG_1293.jpg,crops/L3I_IMG_1293_r4.png,ok,ពេញនិយម,"[597, 348, 717, 398]",
L3I_IMG_1293.jpg,crops/L3I_IMG_1293_r5.png,ok,ផឹក ១កែវ,"[574, 569, 676, 626]",
L3I_IMG_1293.jpg,crops/L3I_IMG_1293_r6.png,ok,ឲ្យមានព្រលឹង,"[581, 609, 667, 653]",
L3I_IMG_1292.jpg,crops/L3I_IMG_1292_r1.png,ok,ចង់បានកូនៗ,"[433, 605, 566, 652]",
L3I_IMG_1292.jpg,crops/L3I_IMG_1292_r2.png,ok,ស្បែកស្អាត សក់ស្អាត ធ្មេញរឹងមាំ,"[451, 635, 726, 688]",
L3I_IMG_1292.jpg,crops/L3I_IMG_1292_r3.png,ok,អាចជួយបាន,"[646, 678, 765, 718]",
L3I_IMG_1292.jpg,crops/L3I_IMG_1292_r4.png,ok,ផលិតផលកូរ៉េ,"[375, 717, 484, 743]",
L3I_IMG_1292.jpg,crops/L3I_IMG_1292_r5.png,ok,សម្រាប់ទារក និងកុមារ,"[354, 741, 508, 768]",
L3I_IMG_1291.jpg,crops/L3I_IMG_1291_r1.png,ok,ភូមិគ្រឹះខ្យង,"[392, 507, 549, 581]",
L3I_IMG_1291.jpg,crops/L3I_IMG_1291_r2.png,ok,ម្ចាស់ដើម,"[536, 582, 627, 627]",
L3I_IMG_1291.jpg,crops/L3I_IMG_1291_r3.png,ok,សង្កាត់ព្រែកឯង ខណ្ឌច្បារអំពៅ,"[380, 627, 656, 677]",
L3I_IMG_1290.jpg,crops/L3I_IMG_1290_r1.png,ok,សាលាស្អាត បរិស្ថានល្អ អនាម័យស្អាត,"[682, 582, 1538, 865]",
L3I_IMG_1289.jpg,crops/L3I_IMG_1289_r1.png,ok,បំណិនសម្បទា,"[655, 391, 1181, 624]",
L3I_IMG_1289.jpg,crops/L3I_IMG_1289_r2.png,ok,ត្រិះរិះពិចារណា,"[770, 625, 1052, 776]",
L3I_IMG_1289.jpg,crops/L3I_IMG_1289_r3.png,ok,វិភាគ,"[770, 816, 914, 944]",
L3I_IMG_1289.jpg,crops/L3I_IMG_1289_r4.png,ok,ច្នៃប្រឌិត,"[783, 1011, 973, 1132]",
L3I_IMG_1289.jpg,crops/L3I_IMG_1289_r5.png,ok,ដោះស្រាយបញ្ហា,"[800, 1189, 1092, 1329]",
L3I_IMG_1289.jpg,crops/L3I_IMG_1289_r6.png,ok,សម្រេចចិត្ត,"[813, 1383, 1043, 1537]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r1.png,ok,ចរិយាសម្បទា,"[513, 286, 1092, 416]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r2.png,ok,ចង់ចេះចង់ដឹង,"[622, 457, 891, 561]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r3.png,ok,ចេះផ្តួចផ្តើម,"[621, 614, 849, 717]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r4.png,ok,មានវិន័យ,"[623, 762, 825, 867]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r5.png,ok,ទន់ភ្លន់,"[627, 913, 803, 1018]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r6.png,ok,សុចរិត,"[627, 1069, 779, 1172]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r7.png,ok,ស្មារតីទទួលខុសត្រូវខ្ពស់,"[627, 1221, 1087, 1333]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r8.png,ok,ចេះប្រាស្រ័យទាក់ទង,"[627, 1381, 1040, 1497]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r9.png,ok,សហការជាក្រុម,"[627, 1548, 928, 1662]",
L3I_IMG_1288.jpg,crops/L3I_IMG_1288_r10.png,ok,ថវិកាបន្ថែម ឆ្នាំ២០០៩,"[605, 1904, 920, 1965]",
L3I_IMG_1287.jpg,crops/L3I_IMG_1287_r1.png,ok,ភាពស្រស់ស្អាតនៃបរិស្ថាន គឺចាប់ផ្ដើមពីយើងទាំងអស់គ្នា,"[270, 705, 792, 882]",
L3I_IMG_1287.jpg,crops/L3I_IMG_1287_r2.png,ok,វិទ្យាល័យ ជា ស៊ីម សន្ធរម៉ុក,"[1582, 889, 1800, 952]",
L3I_IMG_1287.jpg,crops/L3I_IMG_1287_r3.png,ok,ភាពជោគជ័យ កើតឡើងពីការយកឈ្នះលើខ្លួនឯង,"[1545, 930, 1823, 1009]",
L3I_IMG_1286.jpg,crops/L3I_IMG_1286_r1.png,ok,ចុមយក្ស,"[362, 368, 541, 443]",
L3I_IMG_1286.jpg,crops/L3I_IMG_1286_r2.png,ok,មានលក់សំបកកង់ឡាន យ៉ាន់ឡាន បាញ់ថ្នាំយ៉ាន់,"[215, 416, 676, 485]",
L3I_IMG_1286.jpg,crops/L3I_IMG_1286_r3.png,ok,មានទទួលប្ដូរសំបកកង់ & យ៉ាន់ តម្លៃថោកៗ,"[243, 454, 650, 523]",
L3I_IMG_1285.jpg,crops/L3I_IMG_1285_r1.png,ok,វិជ្ជាសម្បទា,"[470, 203, 1188, 400]",
L3I_IMG_1285.jpg,crops/L3I_IMG_1285_r2.png,ok,អាន,"[609, 543, 769, 654]",
L3I_IMG_1285.jpg,crops/L3I_IMG_1285_r3.png,ok,សរសេរ,"[622, 787, 851, 914]",
L3I_IMG_1285.jpg,crops/L3I_IMG_1285_r4.png,ok,គិតលេខ,"[619, 1037, 878, 1168]",
L3I_IMG_1285.jpg,crops/L3I_IMG_1285_r5.png,ok,ភាសាបរទេស,"[612, 1314, 1023, 1458]",
L3I_IMG_1285.jpg,crops/L3I_IMG_1285_r6.png,ok,ប្រព័ន្ធបច្ចេកវិទ្យា,"[605, 1575, 1102, 1748]",
L3I_IMG_1284.jpg,crops/L3I_IMG_1284_r1.png,ok,វិទ្យាល័យ ជា ស៊ីម សន្ធរម៉ុក,"[210, 251, 671, 362]",
L3I_IMG_1284.jpg,crops/L3I_IMG_1284_r2.png,ok,ចំណេះវិជ្ជា ជាមាគ៌ាធ្វើឲ្យជីវិតថ្កុំថ្កើង,"[149, 338, 826, 530]",
L3I_IMG_1283.jpg,crops/L3I_IMG_1283_r1.png,ok,វិទ្យាល័យ ជា ស៊ីម សន្ធរម៉ុក,"[231, 256, 742, 340]",
L3I_IMG_1283.jpg,crops/L3I_IMG_1283_r2.png,ok,ទម្លាប់ល្អ ផ្ដើមចេញពីយើងមុនគេ,"[137, 330, 865, 445]",
L3I_IMG_1282.jpg,crops/L3I_IMG_1282_r1.png,ok,មហាវិទ្យាល័យ សំណង់,"[440, 145, 1708, 517]",
L3I_IMG_1281.jpg,crops/L3I_IMG_1281_r1.png,ok,សួស្ដីឆ្នាំថ្ម ឆ្នាំច,"[296, 93, 476, 140]",
L3I_IMG_1280.jpg,crops/L3I_IMG_1280_r1.png,ok,វិទ្យាល័យ បាភ្នំ,"[249, 62, 815, 256]",
L3I_IMG_1279.jpg,crops/L3I_IMG_1279_r1.png,ok,បណ្ណាល័យ ស្តែម,"[892, 215, 1090, 341]",
L3I_IMG_1278.jpg,crops/L3I_IMG_1278_r1.png,ok,ក្រុមការងារថ្នាក់ជាតិ,"[531, 115, 788, 176]",
L3I_IMG_1278.jpg,crops/L3I_IMG_1278_r2.png,ok,ចុះមូលដ្ឋានខណ្ឌទួលគោក,"[493, 182, 817, 238]",
L3I_IMG_1277.jpg,crops/L3I_IMG_1277_r1.png,ok,ដេប៉ូ តេលា,"[156, 358, 341, 423]",
L3I_IMG_1277.jpg,crops/L3I_IMG_1277_r2.png,ok,ម៉ែន រី,"[179, 421, 305, 486]",
L3I_IMG_1277.jpg,crops/L3I_IMG_1277_r3.png,ok,សេវា,"[215, 823, 283, 862]",
L3I_IMG_1277.jpg,crops/L3I_IMG_1277_r4.png,ok,ប្ដូរប្រេងម៉ាស៊ីន,"[168, 859, 317, 913]",
L3I_IMG_1277.jpg,crops/L3I_IMG_1277_r5.png,ok,ធ្វើដំណើរ ដាយសុវត្ថិភាព,"[153, 913, 335, 962]",
L3I_IMG_1276.jpg,crops/L3I_IMG_1276_r1.png,ok,សង្ក្រាន្ត,"[970, 428, 1077, 503]",
L3I_IMG_1276.jpg,crops/L3I_IMG_1276_r2.png,ok,តិចណូ,"[962, 491, 1090, 559]",
L3I_IMG_1275.jpg,crops/L3I_IMG_1275_r1.png,ok,បណ្ណាល័យ ហ៊ុន សែន,"[824, 486, 1219, 582]",
L3I_IMG_1274.jpg,crops/L3I_IMG_1274_r1.png,ok,វិទ្យាល័យ រហាល,"[555, 286, 1299, 449]",
L3I_IMG_1274.jpg,crops/L3I_IMG_1274_r2.png,ok,ពស ២៤៥២ គស ២០០៨,"[359, 394, 641, 450]",
L3I_IMG_1274.jpg,crops/L3I_IMG_1274_r3.png,ok,ភូមិសាលាឆេះ ឃុំរហាល ស្រុកព្រះនេតព្រះ ខេត្តប.ជ,"[1069, 408, 1471, 476]",
L3I_IMG_1274.jpg,crops/L3I_IMG_1274_r4.png,ok,សង្ក្រាន្តវិ.រហាលសូមស្វាគមន៍!,"[594, 538, 1224, 662]",
L3I_IMG_1273.jpg,crops/L3I_IMG_1273_r1.png,ok,សារមន្ទីរ,"[638, 708, 862, 837]",
L3I_IMG_1273.jpg,crops/L3I_IMG_1273_r2.png,ok,ព្រះស្រីឦសានវរ័្មន,"[539, 822, 993, 968]",
L3I_IMG_1272.jpg,crops/L3I_IMG_1272_r1.png,ok,បណ្ណាល័យ,"[551, 314, 783, 402]",
L3I_IMG_1271.jpg,crops/L3I_IMG_1271_r1.png,ok,វិទ្យាល័យ រហាល,"[884, 185, 1323, 275]",
L3I_IMG_1270.jpg,crops/L3I_IMG_1270_r1.png,ok,មណ្ឌលសិក្សាទី១,"[351, 69, 675, 145]",
L3I_IMG_1270.jpg,crops/L3I_IMG_1270_r2.png,ok,កម្មវិធីសមមូលអប់រំកម្រិតមូលដ្ឋានតាមអ៉ីនធឺណិត,"[67, 121, 957, 213]",
L3I_IMG_1269.jpg,crops/L3I_IMG_1269_r1.png,ok,ខ្មែរធ្វើបាន,"[104, 496, 1001, 846]",
L3I_IMG_1268.jpg,crops/L3I_IMG_1268_r1.png,ok,ឆ្នេរឋានសួគ៌ រីស៊ត,"[157, 444, 448, 510]",
L3I_IMG_1267.jpg,crops/L3I_IMG_1267_r1.png,ok,រាធកា,"[359, 191, 612, 292]",
L3I_IMG_1266.jpg,crops/L3I_IMG_1266_r1.png,ok,សាខា,"[1358, 2341, 1559, 2477]",
L3I_IMG_1266.jpg,crops/L3I_IMG_1266_r2.png,ok,កម៉្មង់ទុកមុន,"[927, 2405, 2124, 2893]",
L3I_IMG_1265.jpg,crops/L3I_IMG_1265_r1.png,ok,២នាក់ត្រឹមតែ,"[143, 2991, 1708, 3504]",
L3I_IMG_1264.jpg,crops/L3I_IMG_1264_r1.png,ok,ចុះថ្លៃ,"[1889, 1353, 2196, 1653]",
L3I_IMG_1264.jpg,crops/L3I_IMG_1264_r2.png,ok,ផ្ដាច់មុខលើសំបុត្រកុន,"[1986, 1993, 2896, 2256]",
L3I_IMG_1264.jpg,crops/L3I_IMG_1264_r3.png,ok,ក្នុង,"[2775, 2168, 2975, 2349]",
L3I_IMG_1263.jpg,crops/L3I_IMG_1263_r1.png,ok,២នាក់ត្រឹមតែ,"[467, 2842, 1883, 3298]",
L3I_IMG_1262.jpg,crops/L3I_IMG_1262_r1.png,ok,ហាមឡើងជាន់លើចានបង្គន់,"[661, 669, 2368, 1028]",
L3I_IMG_1262.jpg,crops/L3I_IMG_1262_r2.png,ok,រាល់ការខូចខាតឬបាក់បែកគឺជាការទទួលបន្ទុករបស់អ្នកបង្ករ,"[728, 1651, 2360, 1921]",
L3I_IMG_1261.jpg,crops/L3I_IMG_1261_r1.png,ok,រោងភាពយន្តបែបកូរ៉េ,"[929, 2366, 2360, 2621]",
L3I_IMG_1260.jpg,crops/L3I_IMG_1260_r1.png,ok,កាតសន្សំពិន្ទុ,"[215, 896, 2093, 1732]",
L3I_IMG_1260.jpg,crops/L3I_IMG_1260_r2.png,ok,រៀងរាល់ថ្ងៃទី,"[550, 1770, 1058, 2003]",
L3I_IMG_1260.jpg,crops/L3I_IMG_1260_r3.png,ok,ពិន្ទុ,"[379, 2492, 976, 3097]",
L3I_IMG_1260.jpg,crops/L3I_IMG_1260_r4.png,ok,ដង,"[2328, 3690, 3067, 4183]",
L3I_IMG_1259.jpg,crops/L3I_IMG_1259_r1.png,ok,បំរាម,"[847, 1026, 1675, 1556]",
L3I_IMG_1259.jpg,crops/L3I_IMG_1259_r2.png,ok,ក្តៅ,"[520, 1904, 753, 2144]",
L3I_IMG_1259.jpg,crops/L3I_IMG_1259_r3.png,ok,សូមមេត្តាកុំប៉ះ,"[713, 2723, 2062, 3305]",
L3I_IMG_1259.jpg,crops/L3I_IMG_1259_r4.png,ok,សូមអរគុណ!,"[1450, 3192, 2211, 3506]",
L3I_IMG_1258.jpg,crops/L3I_IMG_1258_r1.png,ok,មុខម្ហូបថ្មី,"[639, 1286, 2926, 2427]",
L3I_IMG_1257.jpg,crops/L3I_IMG_1257_r1.png,ok,តោះញ៊ាំម្ជូរ,"[1115, 2083, 3022, 3000]",
L3I_IMG_1256.jpg,crops/L3I_IMG_1256_r1.png,ok,ការតាំងពិព័រណ៍លក់,"[1234, 1874, 2390, 2092]",
L3I_IMG_1256.jpg,crops/L3I_IMG_1256_r2.png,ok,ស្បែកជើងនារី,"[1428, 2357, 2219, 2560]",
L3I_IMG_1255.jpg,crops/L3I_IMG_1255_r1.png,ok,សាលាដបារ,"[862, 2105, 2315, 2435]",
L3I_IMG_1255.jpg,crops/L3I_IMG_1255_r2.png,ok,៛,"[1033, 2663, 1236, 2948]",
L3I_IMG_1254.jpg,crops/L3I_IMG_1254_r1.png,ok,កម្មវិធីអគ្គរាជទូតវ័យក្មេង ជប៉ុន និងកម្ពុជា,"[513, 2522, 3008, 3127]",
L3I_IMG_1253.jpg,crops/L3I_IMG_1253_r1.png,ok,នំខេក,"[1554, 2693, 2390, 3060]",
L3I_IMG_1252.jpg,crops/L3I_IMG_1252_r1.png,ok,លក់,"[1406, 1971, 2010, 2479]",
L3I_IMG_1252.jpg,crops/L3I_IMG_1252_r2.png,ok,ក្រោមថ្លៃដើម,"[1993, 2068, 2903, 2405]",
L3I_IMG_1252.jpg,crops/L3I_IMG_1252_r3.png,ok,ឈ្នះរង្វាន់,"[1473, 2611, 2516, 3082]",
L3I_IMG_1252.jpg,crops/L3I_IMG_1252_r4.png,ok,ដ៏ច្រើនសន្ធឹកសន្ធាប់,"[1740, 2969, 2725, 3320]",
L3I_IMG_1301.jpg,crops/L3I_IMG_1301_r1.png,ok,មានបន្ទប់ជួល,"[643, 843, 905, 993]",
L3I_IMG_1301.jpg,crops/L3I_IMG_1301_r2.png,ok,មានបន្ទប់ជួល,"[699, 1311, 1117, 1565]",
L3I_IMG_1301.jpg,crops/L3I_IMG_1301_r3.png,ok,ជំនោរ ម្លប់ថ្លុង,"[1635, 1667, 2101, 1817]",
L3I_IMG_1301.jpg,crops/L3I_IMG_1301_r4.png,ok,ឃុំរកាត ស្រុកភ្នំក្រវាញ,"[1623, 1895, 2113, 2005]",
L3I_IMG_1302.jpg,crops/L3I_IMG_1302_r1.png,ok,សម្ផស្ស គោដុត,"[2391, 1903, 2685, 1985]",
L3I_IMG_1302.jpg,crops/L3I_IMG_1302_r2.png,ok,ស្រុកភ្នំក្រវាញ,"[2377, 2015, 2563, 2112]",
L3I_IMG_1302.jpg,crops/L3I_IMG_1302_r3.png,ok,ភ្នំពេញ,"[1055, 2839, 1209, 2925]",
L3I_IMG_1302.jpg,crops/L3I_IMG_1302_r4.png,ok,ភ្នំពេញ,"[2443, 2503, 2577, 2569]",
L3I_IMG_1303.jpg,crops/L3I_IMG_1303_r1.png,ok,សាលាភាសាអន្តរជាតិ,"[1727, 1151, 2553, 1605]",
L3I_IMG_1303.jpg,crops/L3I_IMG_1303_r2.png,ok,បង្រៀនភាសាអង់គ្លេស បារាំង ជប៉ុន ចិន ថៃ កុំព្យូទ័រ និងមត្តេយ្យភាសាអង់គ្លេស,"[1759, 1503, 2553, 1785]",
L3I_IMG_1303.jpg,crops/L3I_IMG_1303_r3.png,ok,សាលាភាសាអន្តរជាតិ,"[1403, 2563, 1717, 2665]",
L3I_IMG_1304.jpg,crops/L3I_IMG_1304_r1.png,ok,មានល្បឿនលឿន តម្លៃសមរម្យ,"[887, 1490, 1169, 1569]",
L3I_IMG_1304.jpg,crops/L3I_IMG_1304_r2.png,ok,ល្បឿនលឿន,"[1195, 1427, 1461, 1521]",
L3I_IMG_1304.jpg,crops/L3I_IMG_1304_r3.png,ok,ឥតគិតថ្លៃ,"[1057, 1595, 1199, 1677]",
L3I_IMG_1305.jpg,crops/L3I_IMG_1305_r1.png,ok,ដាតាអស្ចារ្យ,"[3231, 1167, 3625, 1289]",
L3I_IMG_1305.jpg,crops/L3I_IMG_1305_r2.png,ok,សប្តាហ៍,"[2993, 1320, 3105, 1373]",
L3I_IMG_1305.jpg,crops/L3I_IMG_1305_r3.png,ok,ដើម្បីភ្ជាប់គម្រោង,"[3351, 1411, 3665, 1485]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r1.png,ok,ដាតាអស្ចារ្យ,"[1380, 1311, 1660, 1412]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r2.png,ok,ដើម្បីភ្ជាប់គម្រោង,"[1468, 1516, 1670, 1564]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r3.png,ok,សប្ដាហ៍,"[1196, 1435, 1277, 1477]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r4.png,ok,កញ្ចប់ អ៉ីនធឺណិតសម្រាប់គ្រួសារ,"[1903, 1332, 2137, 1372]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r5.png,ok,មានល្បឿនលឿន តម្លៃសមរម្យ,"[1860, 1359, 2174, 1425]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r6.png,ok,ល្បឿនលឿន,"[2236, 1295, 2478, 1377]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r7.png,ok,ត្រឹមតែ $18 /ខែ,"[2276, 1503, 2497, 1556]",
L3I_IMG_1306.jpg,crops/L3I_IMG_1306_r8.png,ok,អោយខ្លី ហ៊តទ័រ,"[2066, 1455, 2228, 1572]",
L3I_IMG_1307.jpg,crops/L3I_IMG_1307_r1.png,ok,ការិយាល័យអប់រំ យុវជននិងកីឡា ស្រុកភ្នំក្រវាញ,"[1155, 1207, 2145, 1377]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r1.png,ok,អ៉ីនធើណិត,"[927, 1463, 1165, 1537]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r2.png,ok,កាន់តែច្រើន,"[915, 1543, 1181, 1617]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r3.png,ok,អ្វីក៏បាន!,"[995, 1623, 1198, 1693]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r4.png,ok,ភ្ជាប់គម្រោង ចុច,"[1327, 1351, 1638, 1412]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r5.png,ok,សេរី,"[1804, 1268, 2070, 1452]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r6.png,ok,គម្រោង,"[1727, 1412, 1828, 1454]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r7.png,ok,100នាទី 100សារ,"[2255, 1655, 2550, 1719]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r8.png,ok,សុពលភាព 7 ថ្ងៃ,"[2268, 1711, 2548, 1764]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r9.png,ok,អ៉ីនធើណិត,"[2994, 1428, 3228, 1484]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r10.png,ok,កាន់តែច្រើន,"[2964, 1511, 3249, 1574]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r11.png,ok,ប្រើលើអ្វីក៏បាន!,"[2953, 1594, 3286, 1657]",
L3I_IMG_1308.jpg,crops/L3I_IMG_1308_r12.png,ok,ភ្ជាប់គម្រោង ចុច,"[3436, 1287, 3806, 1369]",
L3I_IMG_1309.jpg,crops/L3I_IMG_1309_r1.png,ok,សុភ័ណ្ឌ,"[2261, 825, 2515, 963]",
L3I_IMG_1309.jpg,crops/L3I_IMG_1309_r2.png,ok,ភូមិបោះពួយ ឃុំលា ស្រុកភ្នំក្រវ៉ាញ,"[2796, 673, 3152, 795]",
L3I_IMG_1309.jpg,crops/L3I_IMG_1309_r3.png,ok,ខេត្តពោធិសាត់,"[2801, 761, 2995, 833]",
L3I_IMG_1310.jpg,crops/L3I_IMG_1310_r1.png,ok,សុខណា,"[943, 1018, 1230, 1137]",
L3I_IMG_1310.jpg,crops/L3I_IMG_1310_r2.png,ok,ជាងកាត់កញ្ចក់,"[951, 1114, 1234, 1214]",
L3I_IMG_1310.jpg,crops/L3I_IMG_1310_r3.png,ok,មានទទួលធ្វើ ទូ ទ្វាដែក,"[964, 1175, 1236, 1257]",
L3I_IMG_1310.jpg,crops/L3I_IMG_1310_r4.png,ok,ទ្វាកញ្ចក់ និងបង្អួចគ្រប់ប្រភេទ,"[927, 1226, 1252, 1313]",
L3I_IMG_1310.jpg,crops/L3I_IMG_1310_r5.png,ok,ផ្ទះជួល,"[3287, 1498, 3380, 1550]",
L3I_IMG_1311.jpg,crops/L3I_IMG_1311_r1.png,ok,សិប្បកម្ម ជាងយ៉ត បោះពួយ,"[2043, 1275, 2833, 1573]",
L3I_IMG_1311.jpg,crops/L3I_IMG_1311_r2.png,ok,មានទទួល៖ ទ្វាររមូល ទ្វាររបង,"[2175, 1495, 2737, 1642]",
